unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1508572740,2017-10-21 07:59:00,BTC/USD,6109.00,6109.00,6108.90,6109.00,2.59761986,15868.85972474
1508569140,2017-10-21 06:59:00,BTC/USD,6072.99,6072.99,6072.99,6072.99,0.00945201,57.4019622099
1508565540,2017-10-21 05:59:00,BTC/USD,6084.41,6084.41,6078.01,6078.01,0.12016351,730.3550154151001
1508561940,2017-10-21 04:59:00,BTC/USD,6047.90,6047.90,6039.77,6042.78,1.71297477,10351.129680660599
1508558340,2017-10-21 03:59:00,BTC/USD,6098.00,6099.00,6098.00,6099.00,0.25478989,1553.96353911
1508554740,2017-10-21 02:59:00,BTC/USD,6059.95,6060.00,6056.33,6057.67,1.29951723,7872.0465386541
1508551140,2017-10-21 01:59:00,BTC/USD,6048.65,6048.80,6042.16,6048.58,0.31211360,1887.8440786879999
1508547540,2017-10-21 00:59:00,BTC/USD,5962.27,5963.77,5961.78,5961.78,6.05381210,36091.495901538
1508543940,2017-10-20 23:59:00,BTC/USD,5984.78,5984.83,5977.26,5977.29,1.35127486,8076.961707929399
1508540340,2017-10-20 22:59:00,BTC/USD,5982.00,6000.00,5982.00,5998.99,135.28007624,811543.8245629976
1508536740,2017-10-20 21:59:00,BTC/USD,5960.00,5960.00,5960.00,5960.00,0.39099808,2330.3485568
1508533140,2017-10-20 20:59:00,BTC/USD,5956.71,5966.80,5950.01,5966.77,5.84183582,34856.890715701404
1508529540,2017-10-20 19:59:00,BTC/USD,6061.61,6065.00,6045.00,6045.00,75.76082801,457974.20532045
1508525940,2017-10-20 18:59:00,BTC/USD,5965.32,5965.32,5962.26,5965.32,13.23064573,78925.0355860836
1508522340,2017-10-20 17:59:00,BTC/USD,5931.39,5940.00,5931.39,5939.99,33.20415630,197232.356380437
1508518740,2017-10-20 16:59:00,BTC/USD,5989.94,5990.00,5978.05,5978.05,17.93097249,107192.2500938445
1508515140,2017-10-20 15:59:00,BTC/USD,5935.00,5964.24,5935.00,5964.24,67.59759235,403168.264197564
1508511540,2017-10-20 14:59:00,BTC/USD,5933.23,5933.23,5905.04,5906.00,120.43697314,711300.7633648401
1508507940,2017-10-20 13:59:00,BTC/USD,5696.07,5700.01,5695.00,5695.03,1.34351543,7651.3606793129
1508504340,2017-10-20 12:59:00,BTC/USD,5652.00,5652.00,5652.00,5652.00,0.90178365,5096.8811898
1508500740,2017-10-20 11:59:00,BTC/USD,5649.16,5649.16,5645.00,5645.00,8.58296546,48450.8400217
1508497140,2017-10-20 10:59:00,BTC/USD,5659.99,5666.64,5659.99,5666.64,4.55179484,25793.3827121376
1508493540,2017-10-20 09:59:00,BTC/USD,5648.51,5648.90,5639.90,5648.90,0.18710844,1056.956866716
1508489940,2017-10-20 08:59:00,BTC/USD,5637.31,5652.45,5636.94,5637.04,1.73514667,9781.0911846568
1508486340,2017-10-20 07:59:00,BTC/USD,5630.49,5640.00,5630.00,5639.97,3.02226639,17045.4917716083
1508482740,2017-10-20 06:59:00,BTC/USD,5621.77,5621.89,5610.00,5610.00,0.79220999,4444.2980439
1508479140,2017-10-20 05:59:00,BTC/USD,5670.00,5670.00,5670.00,5670.00,0.00562037,31.867497900000004
1508475540,2017-10-20 04:59:00,BTC/USD,5674.06,5674.06,5674.06,5674.06,0.01442481,81.84723742860001
1508471940,2017-10-20 03:59:00,BTC/USD,5682.87,5684.15,5681.12,5681.12,4.75634883,27021.3884650896
1508468340,2017-10-20 02:59:00,BTC/USD,5668.40,5674.07,5660.09,5669.02,0.43390000,2459.7877780000003
1508464740,2017-10-20 01:59:00,BTC/USD,5693.41,5693.41,5686.58,5686.58,0.90241300,5131.64371754
1508461140,2017-10-20 00:59:00,BTC/USD,5719.98,5719.98,5719.98,5719.98,0.00860521,49.2216290958
1508457540,2017-10-19 23:59:00,BTC/USD,5700.39,5700.39,5698.69,5698.69,0.08542622,486.81754565179995
1508453940,2017-10-19 22:59:00,BTC/USD,5723.98,5723.98,5723.98,5723.98,0.40952623,2344.1199499953996
1508450340,2017-10-19 21:59:00,BTC/USD,5723.08,5729.00,5716.44,5728.99,6.85697059,39283.515940404104
1508446740,2017-10-19 20:59:00,BTC/USD,5697.99,5698.00,5690.67,5697.05,0.18097154,1031.003911957
1508443140,2017-10-19 19:59:00,BTC/USD,5627.36,5627.36,5627.36,5627.36,0.01200100,67.53394736
1508439540,2017-10-19 18:59:00,BTC/USD,5659.01,5659.01,5653.24,5658.90,1.48331570,8393.93521473
1508435940,2017-10-19 17:59:00,BTC/USD,5669.74,5674.06,5662.99,5671.00,10.49836273,59536.21504183
1508432340,2017-10-19 16:59:00,BTC/USD,5661.90,5672.06,5656.14,5656.14,1.78726516,10109.021962082401
1508428740,2017-10-19 15:59:00,BTC/USD,5645.71,5645.84,5637.72,5640.04,6.07553441,34266.2570937764
1508425140,2017-10-19 14:59:00,BTC/USD,5704.78,5708.80,5700.20,5708.80,1.08295060,6182.34838528
1508421540,2017-10-19 13:59:00,BTC/USD,5729.97,5730.00,5726.06,5730.00,1.09080969,6250.3395236999995
1508417940,2017-10-19 12:59:00,BTC/USD,5649.98,5654.87,5649.98,5651.87,1.34087652,7578.459777092399
1508414340,2017-10-19 11:59:00,BTC/USD,5687.42,5688.42,5682.20,5682.20,0.06257000,355.535254
1508410740,2017-10-19 10:59:00,BTC/USD,5693.03,5695.94,5688.91,5688.91,0.82344720,4684.517010552
1508407140,2017-10-19 09:59:00,BTC/USD,5698.99,5699.90,5695.00,5695.00,1.11778802,6365.802773900001
1508403540,2017-10-19 08:59:00,BTC/USD,5635.00,5635.00,5629.85,5634.99,16.76481951,94469.59029065489
1508399940,2017-10-19 07:59:00,BTC/USD,5604.00,5605.00,5604.00,5605.00,0.79091048,4433.0532404
1508396340,2017-10-19 06:59:00,BTC/USD,5575.81,5575.81,5561.99,5561.99,6.73761249,37474.533293255095
1508392740,2017-10-19 05:59:00,BTC/USD,5599.05,5599.28,5590.04,5594.99,6.01450238,33651.0806710762
1508389140,2017-10-19 04:59:00,BTC/USD,5643.63,5643.63,5633.11,5634.30,1.81577270,10230.60812361
1508385540,2017-10-19 03:59:00,BTC/USD,5624.88,5624.88,5624.88,5624.88,0.87456534,4919.3250896592
1508381940,2017-10-19 02:59:00,BTC/USD,5595.00,5595.60,5595.00,5595.60,4.06791915,22762.44839574
1508378340,2017-10-19 01:59:00,BTC/USD,5622.42,5622.52,5621.99,5622.31,0.83243648,4680.2159458688
1508374740,2017-10-19 00:59:00,BTC/USD,5544.75,5544.75,5544.48,5544.48,0.20488700,1135.99187376
1508371140,2017-10-18 23:59:00,BTC/USD,5582.07,5582.08,5580.39,5582.05,0.81564035,4552.9452157175
1508367540,2017-10-18 22:59:00,BTC/USD,5568.46,5586.10,5568.46,5586.10,8.39879116,46916.487298876
1508363940,2017-10-18 21:59:00,BTC/USD,5507.91,5507.91,5505.41,5505.43,0.82518328,4542.9887852104
1508360340,2017-10-18 20:59:00,BTC/USD,5506.78,5513.69,5500.00,5509.74,64.19526143,353699.1997113282
1508356740,2017-10-18 19:59:00,BTC/USD,5390.82,5392.13,5389.72,5390.69,2.39046884,12886.2764710996
1508353140,2017-10-18 18:59:00,BTC/USD,5405.74,5405.74,5403.90,5404.00,3.72767724,20144.36780496
1508349540,2017-10-18 17:59:00,BTC/USD,5388.13,5388.43,5383.86,5383.86,0.88965101,4789.7564866985995
1508345940,2017-10-18 16:59:00,BTC/USD,5389.99,5389.99,5385.21,5389.99,4.02377936,21688.1305126064
1508342340,2017-10-18 15:59:00,BTC/USD,5348.83,5348.83,5324.06,5324.07,3.74236761,19924.627121372698
1508338740,2017-10-18 14:59:00,BTC/USD,5200.00,5212.43,5199.00,5212.32,6.86818512,35799.178664678395
1508335140,2017-10-18 13:59:00,BTC/USD,5162.07,5175.41,5150.00,5150.00,33.94481742,174815.809713
1508331540,2017-10-18 12:59:00,BTC/USD,5290.00,5290.00,5289.44,5289.98,12.53126893,66290.1620143214
1508327940,2017-10-18 11:59:00,BTC/USD,5304.20,5304.20,5304.20,5304.20,0.49830138,2643.090179796
1508324340,2017-10-18 10:59:00,BTC/USD,5319.19,5319.19,5306.86,5315.73,2.75231375,14630.556770287498
1508320740,2017-10-18 09:59:00,BTC/USD,5356.27,5359.95,5356.20,5356.20,2.19114778,11736.225739236
1508317140,2017-10-18 08:59:00,BTC/USD,5350.00,5354.90,5350.00,5354.90,0.76848900,4115.1817461
1508313540,2017-10-18 07:59:00,BTC/USD,5298.53,5299.65,5283.47,5283.47,7.00810923,37027.1348734281
1508309940,2017-10-18 06:59:00,BTC/USD,5325.24,5338.00,5320.00,5332.33,27.52080230,146749.999728359
1508306340,2017-10-18 05:59:00,BTC/USD,5501.61,5503.30,5501.59,5503.30,0.99903309,5497.978804197
1508302740,2017-10-18 04:59:00,BTC/USD,5527.02,5527.02,5527.02,5527.02,0.01585564,87.6344393928
1508299140,2017-10-18 03:59:00,BTC/USD,5489.99,5493.30,5489.99,5493.30,5.78169130,31760.564818290004
1508295540,2017-10-18 02:59:00,BTC/USD,5498.80,5498.80,5498.72,5498.72,0.06764149,371.94161389280004
1508291940,2017-10-18 01:59:00,BTC/USD,5483.00,5489.01,5483.00,5483.00,13.59187840,74524.2692672
1508288340,2017-10-18 00:59:00,BTC/USD,5509.07,5511.00,5509.07,5511.00,51.26438447,282518.02281417
1508284740,2017-10-17 23:59:00,BTC/USD,5597.31,5597.31,5590.11,5597.31,0.82448541,4614.9004302471
1508281140,2017-10-17 22:59:00,BTC/USD,5566.34,5569.86,5566.34,5569.01,0.85589800,4766.50452098
1508277540,2017-10-17 21:59:00,BTC/USD,5575.01,5575.01,5563.98,5574.68,12.58714024,70169.2789531232
1508273940,2017-10-17 20:59:00,BTC/USD,5570.21,5575.00,5567.40,5575.00,11.14692513,62144.10759975
1508270340,2017-10-17 19:59:00,BTC/USD,5628.41,5628.41,5628.32,5628.32,0.24441397,1375.6400356304
1508266740,2017-10-17 18:59:00,BTC/USD,5611.60,5611.60,5599.99,5599.99,6.38113867,35734.3127406133
1508263140,2017-10-17 17:59:00,BTC/USD,5623.64,5627.00,5615.00,5615.00,9.99820662,56139.930171299995
1508259540,2017-10-17 16:59:00,BTC/USD,5583.66,5589.00,5583.52,5583.52,0.17516111,978.0155609072001
1508255940,2017-10-17 15:59:00,BTC/USD,5586.89,5586.90,5584.94,5584.96,0.19471559,1087.4787815263999
1508252340,2017-10-17 14:59:00,BTC/USD,5571.59,5576.25,5570.28,5574.44,8.08993880,45096.878444272
1508248740,2017-10-17 13:59:00,BTC/USD,5590.96,5591.00,5590.88,5590.88,6.68675120,37384.823549056
1508245140,2017-10-17 12:59:00,BTC/USD,5546.26,5559.34,5544.21,5549.42,16.10514722,89374.22608561239
1508241540,2017-10-17 11:59:00,BTC/USD,5564.91,5565.00,5564.91,5565.00,3.88250506,21606.1406589
1508237940,2017-10-17 10:59:00,BTC/USD,5645.84,5646.76,5628.45,5640.52,39.70742230,223970.509631596
1508234340,2017-10-17 09:59:00,BTC/USD,5681.59,5685.00,5681.59,5685.00,0.53473028,3039.9416418
1508230740,2017-10-17 08:59:00,BTC/USD,5695.99,5695.99,5695.99,5695.99,0.03270020,186.260012198
1508227140,2017-10-17 07:59:00,BTC/USD,5655.59,5655.96,5647.90,5655.08,0.27689523,1565.8646772683999
1508223540,2017-10-17 06:59:00,BTC/USD,5660.00,5661.92,5653.70,5660.20,0.96199751,5445.098306102
1508219940,2017-10-17 05:59:00,BTC/USD,5615.00,5618.00,5609.55,5609.55,15.99727187,89737.49641835851
1508216340,2017-10-17 04:59:00,BTC/USD,5657.88,5657.88,5650.00,5657.88,0.20537871,1162.0080957348
1508212740,2017-10-17 03:59:00,BTC/USD,5642.78,5642.78,5631.74,5631.74,0.92065719,5184.9019232106
1508209140,2017-10-17 02:59:00,BTC/USD,5628.68,5628.68,5622.34,5622.34,0.62715442,3526.0753817428
1508205540,2017-10-17 01:59:00,BTC/USD,5616.44,5616.45,5611.00,5612.27,0.31637802,1775.5988703054
1508201940,2017-10-17 00:59:00,BTC/USD,5754.86,5754.86,5751.37,5751.37,0.15045074,865.2978725138
1508198340,2017-10-16 23:59:00,BTC/USD,5752.20,5752.20,5745.72,5745.72,0.49728051,2857.2345719172004
1508194740,2017-10-16 22:59:00,BTC/USD,5714.92,5715.00,5714.84,5715.00,0.12088557,690.86103255
1508191140,2017-10-16 21:59:00,BTC/USD,5704.99,5705.00,5703.50,5703.50,3.07277004,17525.54392314
1508187540,2017-10-16 20:59:00,BTC/USD,5676.29,5679.44,5674.06,5679.44,2.03766921,11572.820018042397
1508183940,2017-10-16 19:59:00,BTC/USD,5719.96,5720.28,5711.68,5720.28,29.47954359,168631.2436070052
1508180340,2017-10-16 18:59:00,BTC/USD,5696.69,5699.99,5690.00,5694.97,7.41359686,42220.2117097942
1508176740,2017-10-16 17:59:00,BTC/USD,5682.07,5682.07,5682.07,5682.07,0.00500000,28.410349999999998
1508173140,2017-10-16 16:59:00,BTC/USD,5640.01,5648.32,5640.00,5640.00,9.73292926,54893.7210264
1508169540,2017-10-16 15:59:00,BTC/USD,5699.99,5699.99,5681.20,5699.95,50.59412101,288383.9600509495
1508165940,2017-10-16 14:59:00,BTC/USD,5693.72,5693.72,5688.15,5688.15,0.02429896,138.216129324
1508162340,2017-10-16 13:59:00,BTC/USD,5679.39,5679.39,5672.09,5672.09,2.96081923,16794.033146290698
1508158740,2017-10-16 12:59:00,BTC/USD,5718.02,5718.63,5710.00,5710.00,0.45501101,2598.1128671
1508155140,2017-10-16 11:59:00,BTC/USD,5732.90,5733.00,5732.00,5733.00,0.17552091,1006.2613770300001
1508151540,2017-10-16 10:59:00,BTC/USD,5687.55,5695.66,5681.82,5681.97,1.81528766,10314.4100254902
1508147940,2017-10-16 09:59:00,BTC/USD,5636.99,5637.00,5621.78,5636.99,2.84146393,16017.3037587707
1508144340,2017-10-16 08:59:00,BTC/USD,5595.31,5598.76,5581.97,5581.97,11.17871378,62399.24495854661
1508140740,2017-10-16 07:59:00,BTC/USD,5615.92,5617.73,5615.89,5617.73,0.63563540,3570.8280556419995
1508137140,2017-10-16 06:59:00,BTC/USD,5640.93,5656.15,5640.93,5656.15,0.88773892,5021.184492357999
1508133540,2017-10-16 05:59:00,BTC/USD,5642.51,5656.01,5642.51,5656.01,0.08639684,488.6613910084
1508129940,2017-10-16 04:59:00,BTC/USD,5599.98,5599.98,5599.98,5599.98,0.60382099,3381.3854675802
1508126340,2017-10-16 03:59:00,BTC/USD,5593.46,5599.84,5593.46,5596.23,13.34757919,74696.1230904537
1508122740,2017-10-16 02:59:00,BTC/USD,5679.53,5679.53,5671.65,5671.65,0.59890553,3396.7825492244997
1508119140,2017-10-16 01:59:00,BTC/USD,5669.70,5669.70,5669.70,5669.70,0.13217686,749.403143142
1508115540,2017-10-16 00:59:00,BTC/USD,5702.00,5704.37,5690.70,5690.75,2.72655901,15516.1656861575
1508111940,2017-10-15 23:59:00,BTC/USD,5685.96,5690.38,5679.70,5679.70,0.85104363,4833.672505311
1508108340,2017-10-15 22:59:00,BTC/USD,5675.70,5702.43,5675.70,5700.58,95.47836979,544282.0852574782
1508104740,2017-10-15 21:59:00,BTC/USD,5559.56,5561.99,5552.84,5561.99,5.32382741,29611.074816145898
1508101140,2017-10-15 20:59:00,BTC/USD,5506.60,5506.78,5499.20,5499.82,0.65750052,3616.1345099064
1508097540,2017-10-15 19:59:00,BTC/USD,5492.80,5498.82,5486.01,5492.80,0.85925978,4719.742119584001
1508093940,2017-10-15 18:59:00,BTC/USD,5503.24,5510.89,5500.03,5510.88,1.26541626,6973.5571589088
1508090340,2017-10-15 17:59:00,BTC/USD,5494.99,5495.00,5494.99,5495.00,0.17022643,935.3942328500001
1508086740,2017-10-15 16:59:00,BTC/USD,5495.95,5502.34,5495.94,5500.07,3.27015972,17986.1073711804
1508083140,2017-10-15 15:59:00,BTC/USD,5533.21,5537.22,5520.14,5520.14,1.76137222,9723.0212465108
1508079540,2017-10-15 14:59:00,BTC/USD,5550.53,5550.57,5540.00,5549.91,2.89593735,16072.1916581385
1508075940,2017-10-15 13:59:00,BTC/USD,5534.32,5534.32,5528.00,5534.32,0.18320271,1013.9024220071999
1508072340,2017-10-15 12:59:00,BTC/USD,5471.83,5471.83,5468.18,5468.18,0.27248053,1489.9725845354
1508068740,2017-10-15 11:59:00,BTC/USD,5430.00,5430.00,5415.00,5417.62,49.25397893,266839.3413307466
1508065140,2017-10-15 10:59:00,BTC/USD,5525.20,5525.20,5525.20,5525.20,0.56358336,3113.910780672
1508061540,2017-10-15 09:59:00,BTC/USD,5518.00,5518.00,5511.00,5511.10,11.39316787,62788.887448356996
1508057940,2017-10-15 08:59:00,BTC/USD,5553.52,5553.52,5550.49,5550.49,4.05174533,22489.1719367117
1508054340,2017-10-15 07:59:00,BTC/USD,5751.24,5751.24,5730.10,5730.21,3.32360352,19044.9461263392
1508050740,2017-10-15 06:59:00,BTC/USD,5748.47,5748.99,5748.47,5748.99,0.52000000,2989.4748
1508047140,2017-10-15 05:59:00,BTC/USD,5752.69,5752.69,5752.69,5752.69,0.23062448,1326.7111398512
1508043540,2017-10-15 04:59:00,BTC/USD,5743.00,5751.92,5734.24,5737.00,9.07874915,52084.783873550005
1508039940,2017-10-15 03:59:00,BTC/USD,5758.52,5764.00,5742.31,5764.00,11.94018347,68823.21752107999
1508036340,2017-10-15 02:59:00,BTC/USD,5829.20,5830.00,5820.82,5821.07,3.48801613,20303.9860538591
1508032740,2017-10-15 01:59:00,BTC/USD,5809.56,5809.56,5796.34,5796.34,0.84057812,4872.2765800808
1508029140,2017-10-15 00:59:00,BTC/USD,5765.08,5777.98,5765.08,5777.67,3.34596748,19331.895930171602
1508025540,2017-10-14 23:59:00,BTC/USD,5795.01,5801.29,5795.01,5801.29,1.01605792,5894.4466507168
1508021940,2017-10-14 22:59:00,BTC/USD,5713.78,5717.00,5710.00,5717.00,3.08488212,17636.271080040002
1508018340,2017-10-14 21:59:00,BTC/USD,5716.07,5716.14,5706.01,5716.14,0.20396911,1165.9159884354
1508014740,2017-10-14 20:59:00,BTC/USD,5671.54,5671.54,5668.20,5668.20,0.05851875,331.69597875
1508011140,2017-10-14 19:59:00,BTC/USD,5694.19,5694.20,5693.00,5694.20,1.16707646,6645.566778532
1508007540,2017-10-14 18:59:00,BTC/USD,5680.00,5696.26,5680.00,5696.26,13.43719504,76541.75661855041
1508003940,2017-10-14 17:59:00,BTC/USD,5732.67,5732.69,5732.50,5732.69,2.07551060,11898.258861513998
1508000340,2017-10-14 16:59:00,BTC/USD,5740.05,5740.08,5728.52,5736.26,3.21294025,18430.260638465
1507996740,2017-10-14 15:59:00,BTC/USD,5690.29,5690.96,5690.29,5690.96,0.03367000,191.61462319999998
1507993140,2017-10-14 14:59:00,BTC/USD,5740.01,5745.99,5730.95,5730.95,53.54659308,306872.847611826
1507989540,2017-10-14 13:59:00,BTC/USD,5689.14,5692.99,5689.14,5692.99,3.60204399,20506.400414630098
1507985940,2017-10-14 12:59:00,BTC/USD,5663.27,5671.72,5655.03,5655.03,3.69206918,20878.761974975398
1507982340,2017-10-14 11:59:00,BTC/USD,5667.86,5667.89,5654.21,5654.21,11.23592839,63530.2986620219
1507978740,2017-10-14 10:59:00,BTC/USD,5671.59,5674.06,5671.59,5674.06,87.38336503,495818.4561821218
1507975140,2017-10-14 09:59:00,BTC/USD,5604.00,5604.00,5603.97,5603.97,0.78441083,4395.8147589951
1507971540,2017-10-14 08:59:00,BTC/USD,5618.00,5618.00,5605.69,5615.98,5.56038042,31226.9852311116
1507967940,2017-10-14 07:59:00,BTC/USD,5610.00,5614.33,5610.00,5614.33,0.07562608,424.5897697264
1507964340,2017-10-14 06:59:00,BTC/USD,5601.74,5601.91,5598.01,5600.99,2.31544980,12968.811175302
1507960740,2017-10-14 05:59:00,BTC/USD,5608.30,5613.94,5608.30,5613.94,0.02259203,126.83030089819998
1507957140,2017-10-14 04:59:00,BTC/USD,5645.84,5645.84,5645.84,5645.84,3.59452655,20294.121777052
1507953540,2017-10-14 03:59:00,BTC/USD,5660.00,5660.00,5660.00,5660.00,0.50000000,2830.0
1507949940,2017-10-14 02:59:00,BTC/USD,5652.85,5652.85,5651.95,5651.95,1.33699001,7556.6006870195
1507946340,2017-10-14 01:59:00,BTC/USD,5600.50,5600.50,5597.73,5600.50,0.23700865,1327.3669443249998
1507942740,2017-10-14 00:59:00,BTC/USD,5595.16,5595.16,5589.80,5594.19,16.83937975,94202.6898036525
1507939140,2017-10-13 23:59:00,BTC/USD,5642.12,5653.60,5641.87,5653.60,3.57257875,20197.931221000003
1507935540,2017-10-13 22:59:00,BTC/USD,5629.40,5632.00,5629.29,5632.00,52.89698467,297915.81766144
1507931940,2017-10-13 21:59:00,BTC/USD,5578.41,5584.00,5577.43,5577.43,0.11694707,652.2640966301001
1507928340,2017-10-13 20:59:00,BTC/USD,5604.99,5612.00,5604.99,5612.00,12.54236990,70387.77987880001
1507924740,2017-10-13 19:59:00,BTC/USD,5507.60,5507.71,5499.00,5502.00,5.68141516,31259.146210320003
1507921140,2017-10-13 18:59:00,BTC/USD,5659.93,5659.96,5649.34,5649.35,0.91284359,5156.972935166501
1507917540,2017-10-13 17:59:00,BTC/USD,5706.77,5708.91,5699.92,5699.92,7.11673649,40564.828654080804
1507913940,2017-10-13 16:59:00,BTC/USD,5697.04,5700.00,5690.06,5693.00,3.31428351,18868.216022430002
1507910340,2017-10-13 15:59:00,BTC/USD,5721.00,5721.00,5713.01,5721.00,12.35762718,70697.98509678
1507906740,2017-10-13 14:59:00,BTC/USD,5740.00,5745.00,5740.00,5745.00,16.94047497,97323.02870265
1507903140,2017-10-13 13:59:00,BTC/USD,5645.84,5654.98,5645.84,5650.00,14.25068434,80516.366521
1507899540,2017-10-13 12:59:00,BTC/USD,5554.35,5569.83,5553.08,5553.08,41.65984609,231340.4581254572
1507895940,2017-10-13 11:59:00,BTC/USD,5636.67,5637.03,5629.96,5630.00,7.86150200,44260.25626
1507892340,2017-10-13 10:59:00,BTC/USD,5622.37,5626.83,5615.00,5616.00,0.63672359,3575.83968144
1507888740,2017-10-13 09:59:00,BTC/USD,5704.29,5704.29,5698.33,5704.28,0.46694363,2663.5772097363997
1507885140,2017-10-13 08:59:00,BTC/USD,5620.12,5636.26,5620.12,5633.39,0.28364444,1597.8797518516
1507881540,2017-10-13 07:59:00,BTC/USD,5608.40,5617.46,5601.60,5616.41,4.89429338,27488.358282365796
1507877940,2017-10-13 06:59:00,BTC/USD,5515.00,5515.00,5506.78,5508.34,31.63433036,174252.6472952024
1507874340,2017-10-13 05:59:00,BTC/USD,5499.99,5499.99,5398.01,5398.01,410.32802096,2214954.76042229
1507870740,2017-10-13 04:59:00,BTC/USD,5730.95,5730.95,5722.88,5730.93,16.93674510,97063.300595943
1507867140,2017-10-13 03:59:00,BTC/USD,5709.00,5722.83,5708.45,5719.00,1.11976933,6403.96079827
1507863540,2017-10-13 02:59:00,BTC/USD,5710.36,5710.36,5670.00,5670.00,11.53551836,65406.389101199995
1507859940,2017-10-13 01:59:00,BTC/USD,5500.00,5513.23,5500.00,5510.00,66.93848247,368831.0384097
1507856340,2017-10-13 00:59:00,BTC/USD,5412.49,5412.49,5405.00,5405.00,9.28553449,50188.313918449996
1507852740,2017-10-12 23:59:00,BTC/USD,5444.00,5445.00,5437.60,5445.00,29.65910721,161493.83875845
1507849140,2017-10-12 22:59:00,BTC/USD,5305.25,5308.45,5305.23,5308.43,21.85921820,116038.12966942601
1507845540,2017-10-12 21:59:00,BTC/USD,5288.16,5295.87,5279.99,5295.87,5.34991776,28332.468967651203
1507841940,2017-10-12 20:59:00,BTC/USD,5300.00,5304.98,5300.00,5304.04,0.78644886,4171.3562113944
1507838340,2017-10-12 19:59:00,BTC/USD,5289.02,5289.74,5289.01,5289.74,0.25048775,1325.015070685
1507834740,2017-10-12 18:59:00,BTC/USD,5314.73,5314.73,5306.89,5311.21,3.56764955,18948.5359664555
1507831140,2017-10-12 17:59:00,BTC/USD,5269.88,5270.66,5250.88,5251.00,10.23318137,53734.43537387
1507827540,2017-10-12 16:59:00,BTC/USD,5328.00,5332.00,5328.00,5331.99,3.62307814,19318.2164116986
1507823940,2017-10-12 15:59:00,BTC/USD,5307.76,5311.18,5300.21,5311.12,10.06147221,53437.6862839752
1507820340,2017-10-12 14:59:00,BTC/USD,5211.53,5212.77,5202.13,5209.28,3.67337293,19135.6281367904
1507816740,2017-10-12 13:59:00,BTC/USD,5188.01,5192.00,5188.01,5189.00,0.14398287,747.12711243
1507813140,2017-10-12 12:59:00,BTC/USD,5209.07,5211.53,5200.00,5211.53,5.04315103,26282.5328873759
1507809540,2017-10-12 11:59:00,BTC/USD,5172.00,5172.00,5163.00,5172.00,1.30136283,6730.64855676
1507805940,2017-10-12 10:59:00,BTC/USD,5182.45,5182.48,5168.30,5168.30,13.97273302,72215.27606726601
1507802340,2017-10-12 09:59:00,BTC/USD,5152.99,5153.00,5150.00,5153.00,2.03644540,10493.8031462
1507798740,2017-10-12 08:59:00,BTC/USD,5110.00,5117.01,5110.00,5117.01,13.09082422,66985.8784419822
1507795140,2017-10-12 07:59:00,BTC/USD,5005.37,5018.00,4995.59,5018.00,111.43414742,559176.55175356
1507791540,2017-10-12 06:59:00,BTC/USD,4897.00,4898.00,4897.00,4898.00,1.19084839,5832.77541422
1507787940,2017-10-12 05:59:00,BTC/USD,4886.01,4895.00,4885.22,4894.54,6.02876065,29508.010151851
1507784340,2017-10-12 04:59:00,BTC/USD,4839.63,4839.63,4834.04,4834.04,2.64663072,12793.9187657088
1507780740,2017-10-12 03:59:00,BTC/USD,4854.48,4854.60,4854.48,4854.60,2.06150000,10007.7579
1507777140,2017-10-12 02:59:00,BTC/USD,4848.16,4848.16,4848.16,4848.16,0.01529520,74.153576832
1507773540,2017-10-12 01:59:00,BTC/USD,4832.17,4832.17,4824.55,4829.79,11.70722117,56543.4197346543
1507769940,2017-10-12 00:59:00,BTC/USD,4835.00,4837.04,4830.81,4837.04,1.71939859,8316.7997557736
1507766340,2017-10-11 23:59:00,BTC/USD,4820.00,4823.57,4820.00,4822.01,1.88456990,9087.414903499
1507762740,2017-10-11 22:59:00,BTC/USD,4808.41,4811.60,4801.53,4811.60,1.20489630,5797.47903708
1507759140,2017-10-11 21:59:00,BTC/USD,4794.17,4799.99,4794.01,4794.01,0.47216076,2263.5434050476
1507755540,2017-10-11 20:59:00,BTC/USD,4829.99,4829.99,4824.00,4824.01,0.25843422,1246.6892616222
1507751940,2017-10-11 19:59:00,BTC/USD,4833.90,4837.19,4831.09,4831.09,0.59998854,2898.5986357086003
1507748340,2017-10-11 18:59:00,BTC/USD,4834.96,4837.05,4830.01,4837.04,9.56126916,46248.2413776864
1507744740,2017-10-11 17:59:00,BTC/USD,4829.97,4830.00,4826.70,4830.00,0.10553368,509.7276744
1507741140,2017-10-11 16:59:00,BTC/USD,4841.88,4841.88,4839.40,4839.40,9.84964009,47666.34825154599
1507737540,2017-10-11 15:59:00,BTC/USD,4836.38,4837.04,4832.01,4832.03,7.79962379,37688.0161419937
1507733940,2017-10-11 14:59:00,BTC/USD,4776.41,4776.41,4769.76,4769.97,4.10444587,19578.0836665239
1507730340,2017-10-11 13:59:00,BTC/USD,4775.03,4775.03,4772.51,4772.51,3.04208783,14518.3945895533
1507726740,2017-10-11 12:59:00,BTC/USD,4745.66,4755.00,4742.75,4754.86,2.48643505,11822.650561842998
1507723140,2017-10-11 11:59:00,BTC/USD,4770.11,4785.28,4767.04,4767.04,4.72870903,22541.9450943712
1507719540,2017-10-11 10:59:00,BTC/USD,4799.11,4799.11,4799.02,4799.02,0.25181441,1208.4623898782002
